,Pred,,Freq,Result,Pearson,
5293,0.528,5293,0.0,-0.528,-0.726636084983398,
5294,1.196,5294,0.0,-1.196,-1.09361784915939,
5295,1.18,5295,0.0,-1.18,-1.08627804912002,
5296,2.047,5296,0.0,-2.047,-1.43073407731835,
5297,1.223,5297,2.531645569620250,1.30864556962025,1.18333799906106,
5298,2.658,5298,0.0,-2.658,-1.63033738839542,
5299,0.5107,5299,0.0,-0.5107,-0.714632772828115,
5300,0.872,5300,1.0,0.128,0.137072939800998,
5301,1.215,5301,0.0,-1.215,-1.10227038425243,
5302,0.6074,5302,1.0,0.3926,0.503747497258698,
5303,0.613,5303,1.0,0.387,0.494288751955728,
5304,0.7646,5304,1.0,0.2354,0.269208836881495,
5305,0.5933,5305,0.0,-0.5933,-0.770259696466069,
5306,0.6064,5306,0.0,-0.6064,-0.778716893357271,
5307,0.9526,5307,0.0,-0.9526,-0.976012295004525,
5308,0.6807,5308,0.0,-0.6807,-0.825045453293332,
5309,0.6436,5309,0.0,-0.6436,-0.802246844805263,
5310,2.059,5310,1.0,-1.059,-0.738019414805215,
5311,1.211,5311,0.0,-1.211,-1.10045445157898,
5312,0.5625,5312,1.0,0.4375,0.583333333333333,
5313,0.575,5313,0.0,-0.575,-0.758287544405155,
5314,0.6113,5314,0.0,-0.6113,-0.781856764375675,
5315,0.5557,5315,1.0,0.4443,0.59601352471934,
5316,1.204,5316,0.0,-1.204,-1.09726933794762,
5317,0.7075,5317,0.0,-0.7075,-0.841130192063036,
5318,0.5474,5318,0.0,-0.5474,-0.739864852523757,
5319,0.5625,5319,0.0,-0.5625,-0.75,
5320,1.195,5320,0.0,-1.195,-1.09316055545377,
5321,0.6772,5321,0.0,-0.6772,-0.822921624457639,
5322,1.206,5322,1.0,-0.206,-0.187583038549799,
5323,0.75,5323,1.1363636363636400,0.38636363636364,0.44613429891926,
5324,0.8286,5324,1.0,0.1714,0.188294811496994,
5325,1.223,5325,0.0,-1.223,-1.10589330407594,
5326,2.197,5326,3.0303030303030300,0.83330303030303,0.562196234800093,
5327,1.208,5327,1.0,-0.208,-0.189247376564178,
5328,1.213,5328,2.7027027027027000,1.4897027027027,1.35259944613993,
5329,1.25,5329,1.0,-0.25,-0.223606797749979,
5330,0.4844,5330,1.0,0.5156,0.740816832192983,
5331,0.4812,5331,1.0,0.5188,0.747889021421245,
5332,2.576,5332,5.0,2.424,1.51028770242606,
5333,0.702,5333,0.0,-0.702,-0.837854402626137,
5334,0.7515,5334,0.0,-0.7515,-0.866890996607993,
5335,1.202,5335,0.0,-1.202,-1.09635760589326,
5336,1.198,5336,0.0,-1.198,-1.09453186340097,
5337,1.077,5337,2.0,0.923,0.889393291582722,
5338,1.078,5338,1.0,-0.078,-0.0751251275316184,
5339,0.6104,5339,0.0,-0.6104,-0.781280999384984,
5340,2.04,5340,0.0,-2.04,-1.42828568570857,
5341,1.201,5341,0.0,-1.201,-1.0959014554238,
5342,1.216,5342,0.0,-1.216,-1.10272390016722,
5343,1.219,5343,0.0,-1.219,-1.10408333018844,
5344,0.532,5344,0.0,-0.532,-0.729383301152419,
5345,1.093,5345,1.0,-0.093,-0.0889555127976371,
5346,1.205,5346,1.282051282051280,0.07705128205128,0.0701917945444188,
5347,0.7646,5347,0.0,-0.7646,-0.874414089547967,
5348,2.043,5348,1.0,-1.043,-0.729709709680069,
5349,1.202,5349,1.0,-0.202,-0.184246452903859,
5350,0.958,5350,4.0,3.042,3.10796740296139,
5351,0.7124,5351,0.0,-0.7124,-0.844037913840368,
5352,0.5513,5352,1.0,0.4487,0.604313189781669,
5353,0.8604,5353,0.0,-0.8604,-0.927577490024418,
5354,0.661,5354,1.0,0.339,0.416964391866644,
5355,0.4946,5355,0.0,-0.4946,-0.70327803890069,
5356,0.664,5356,0.0,-0.664,-0.814861951498534,
5357,1.106,5357,1.0,-0.106,-0.100792519599588,
5358,0.574,5358,0.0,-0.574,-0.757627876995032,
5359,0.532,5359,0.0,-0.532,-0.729383301152419,
5360,0.676,5360,0.0,-0.676,-0.822192191643779,
5361,1.195,5361,1.0,-0.195,-0.178381847961076,
5362,0.86,5362,0.0,-0.86,-0.92736184954957,
5363,1.183,5363,0.0,-1.183,-1.0876580344943,
5364,0.511,5364,0.0,-0.511,-0.714842640026461,
5365,1.212,5365,4.0,2.788,2.53245338200197,
5366,0.702,5366,0.0,-0.702,-0.837854402626137,
5367,1.202,5367,0.0,-1.202,-1.09635760589326,
5368,0.503,5368,2.4691358024691400,1.96613580246914,2.77223166009598,
5369,1.214,5369,2.0,0.786,0.713367307899816,
5370,0.5586,5370,0.0,-0.5586,-0.747395477642192,
5371,0.704,5371,1.0,0.296,0.352781158020869,
5372,0.657,5372,0.0,-0.657,-0.810555365166378,
5373,0.639,5373,0.0,-0.639,-0.799374755668454,
5374,1.154,5374,0.0,-1.154,-1.07424392015966,
5375,0.966,5375,1.075268817204300,0.1092688172043,0.111175138411678,
5376,1.236,5376,1.2048192771084300,-0.03118072289157,-0.0280463884118026,
5377,1.21,5377,1.0,-0.21,-0.190909090909091,
5378,1.498,5378,0.0,-1.498,-1.22392810246354,
5379,1.195,5379,2.0,0.805,0.736396859531621,
5380,1.051,5380,2.0,0.949,0.925688470098171,
5381,1.063,5381,0.0,-1.063,-1.03101891350256,
5382,0.565,5382,1.0,0.435,0.578715391556833,
5383,0.6064,5383,1.0,0.3936,0.505446848986514,
5384,0.5674,5384,1.4925373134328400,0.92513731343284,1.22817861704984,
5385,1.002,5385,7.142857142857140,6.14085714285714,6.13472548167467,
5386,1.202,5386,0.0,-1.202,-1.09635760589326,
5387,1.186,5387,1.0,-0.186,-0.17079320948071,
5388,1.185,5388,1.0869565217391300,-0.09804347826087,-0.0900657220394595,
5389,1.219,5389,0.0,-1.219,-1.10408333018844,
5390,0.4753,5390,1.7857142857142900,1.31041428571429,1.90074874248045,
5391,0.657,5391,1.0,0.343,0.423166651829631,
5392,0.575,5392,1.0,0.425,0.560473402386419,
5393,4.082,5393,0.0,-4.082,-2.02039600078796,
5394,0.5625,5394,1.0,0.4375,0.583333333333333,
5395,1.226,5395,0.0,-1.226,-1.10724884285331,
5396,1.208,5396,1.0,-0.208,-0.189247376564178,
5397,1.198,5397,0.0,-1.198,-1.09453186340097,
5398,1.102,5398,0.0,-1.102,-1.04976187776086,
5399,0.81,5399,0.0,-0.81,-0.9,
5400,0.5264,5400,0.0,-0.5264,-0.725534285888682,
5401,1.206,5401,0.0,-1.206,-1.09818031306339,
5402,1.204,5402,0.0,-1.204,-1.09726933794762,
5403,1.201,5403,33.333333333333300,32.1323333333333,29.3204586729081,
5404,1.204,5404,1.0,-0.204,-0.185916067227005,
5405,0.757,5405,1.0,0.243,0.279291895714661,
5406,1.22,5406,0.0,-1.22,-1.10453610171873,
5407,0.532,5407,0.0,-0.532,-0.729383301152419,
5408,1.199,5408,0.0,-1.199,-1.09498858441538,
5409,1.202,5409,0.0,-1.202,-1.09635760589326,
5410,0.5156,5410,0.0,-0.5156,-0.71805292284065,
5411,0.6816,5411,2.0,1.3184,1.59691721793553,
5412,0.5557,5412,0.0,-0.5557,-0.745452882481515,
5413,0.52,5413,0.0,-0.52,-0.721110255092798,
5414,1.2,5414,1.0,-0.2,-0.2,
5415,1.212,5415,1.0,-0.212,-0.192568191170881,
5416,4.07,5416,2.0,-2.07,-1.02606090598998,
5417,1.195,5417,0.0,-1.195,-1.09316055545377,
5418,2.15,5418,0.0,-2.15,-1.46628782986152,
5419,0.555,5419,1.0,0.445,0.597328889140482,
5420,1.191,5420,1.0,-0.191,-0.175015892285463,
5421,1.215,5421,1.0,-0.215,-0.195051960999401,
5422,1.277,5422,2.0,0.723,0.639797956557653,
5423,1.222,5423,0.0,-1.222,-1.10544108843484,
5424,0.4963,5424,0.0,-0.4963,-0.704485627958442,
5425,1.198,5425,0.0,-1.198,-1.09453186340097,
5426,1.208,5426,1.0,-0.208,-0.189247376564178,
5427,0.7075,5427,1.0,0.2925,0.347746404492492,
5428,1.031,5428,0.0,-1.031,-1.01538170162752,
5429,1.16,5429,6.25,5.09,4.73,
5430,0.5176,5430,0.0,-0.5176,-0.719444229944198,
5431,0.6665,5431,0.0,-0.6665,-0.816394512475433,
5432,1.226,5432,0.0,-1.226,-1.10724884285331,
5433,1.213,5433,0.0,-1.213,-1.10136279218067,
5434,1.225,5434,1.0,-0.225,-0.203289278153682,
5435,0.88,5435,0.0,-0.88,-0.938083151964686,
5436,1.217,5436,11.11111111111110,9.8941111111111,8.96874123691289,
5437,1.206,5437,0.0,-1.206,-1.09818031306339,
5438,1.197,5438,0.0,-1.197,-1.09407495172863,
5439,0.647,5439,1.0,0.353,0.438856530196176,
5440,1.022,5440,0.0,-1.022,-1.01094015648801,
5441,1.006,5441,1.0,-0.006,-0.00598208059711483,
5442,0.565,5442,0.0,-0.565,-0.751664818918645,
5443,1.202,5443,0.0,-1.202,-1.09635760589326,
5444,1.205,5444,0.0,-1.205,-1.09772492000501,
5445,0.5586,5445,1.0,0.4414,0.5905842531888,
5446,1.651,5446,2.0,0.349,0.271613836756126,
5447,1.222,5447,1.0,-0.222,-0.200824813119913,
5448,1.062,5448,1.0,-0.062,-0.0601629926730901,
5449,1.208,5449,0.0,-1.208,-1.09909053312273,
5450,0.8306,5450,0.0,-0.8306,-0.911372591205156,
5451,0.632,5451,20.0,19.368,24.3627459947573,
5452,0.5615,5452,0.0,-0.5615,-0.749333036773369,
5453,1.226,5453,3.0,1.774,1.60216920654305,
5454,1.123,5454,1.0,-0.123,-0.116068730214347,
5455,1.22,5455,0.0,-1.22,-1.10453610171873,
5456,1.231,5456,0.0,-1.231,-1.10950439386241,
5457,0.6577,5457,1.0,0.3423,0.422078254848259,
5458,0.71,5458,4.761904761904760,4.05190476190476,4.8087262521769,
5459,1.0,5459,0.0,-1.0,-1.0,
5460,1.2,5460,0.0,-1.2,-1.1,
5461,1.202,5461,0.0,-1.202,-1.09635760589326,
5462,1.051,5462,0.0,-1.051,-1.02518291050914,
5463,0.9526,5463,0.0,-0.9526,-0.976012295004525,
5464,2.041,5464,1.0,-1.041,-0.72866721071326,
5465,2.041,5465,1.0,-1.041,-0.72866721071326,
5466,2.059,5466,3.3898305084745800,1.33083050847458,0.927458690339316,
5467,0.7246,5467,1.0,0.2754,0.323530158921412,
5468,1.205,5468,0.0,-1.205,-1.09772492000501,
5469,0.872,5469,1.0,0.128,0.137072939800998,
5470,0.756,5470,1.0526315789473700,0.29663157894737,0.341158727408204,
5471,1.196,5471,1.0,-0.196,-0.179221654210066,
5472,1.051,5472,0.0,-1.051,-1.02518291050914,
5473,0.78,5473,0.0,-0.78,-0.883176086632785,
5474,0.7534,5474,0.0,-0.7534,-0.867986175005109,
5475,1.092,5475,2.5,1.408,1.34738384413768,
5476,0.593,5476,0.0,-0.593,-0.770064932327138,
5477,1.224,5477,0.0,-1.224,-1.10634533487515,
5478,0.5083,5478,1.2658227848101300,0.75752278481013,1.06251640762834,
5479,0.7534,5479,2.0,1.2466,1.43619799012659,
5480,2.873,5480,2.3255813953488400,-0.54741860465116,-0.322962233854708,
5481,1.213,5481,0.0,-1.213,-1.10136279218067,
5482,0.756,5482,0.0,-0.756,-0.869482604771366,
5483,0.677,5483,1.0,0.323,0.392561937082654,
5484,0.9297,5484,1.8181818181818200,0.88848181818182,0.921461361888756,
5485,0.963,5485,0.0,-0.963,-0.981325634027768,
5486,0.986,5486,0.0,-0.986,-0.992975326984513,
5487,0.58,5487,0.0,-0.58,-0.761577310586391,
5488,0.764,5488,0.0,-0.764,-0.874070935336486,
5489,0.8286,5489,0.0,-0.8286,-0.910274683818022,
5490,1.213,5490,0.0,-1.213,-1.10136279218067,
5491,0.69,5491,1.923076923076920,1.23307692307692,1.4844501730499,
5492,4.05,5492,0.0,-4.05,-2.01246117974981,
5493,1.218,5493,2.0,0.782,0.708570567826163,
5494,0.5146,5494,0.0,-0.5146,-0.717356257378438,
5495,0.4849,5495,1.0,0.5151,0.739716758398928,
5496,0.4778,5496,0.0,-0.4778,-0.691230786351418,
5497,3.533,5497,1.0,-2.533,-1.34760735020882,
5498,0.522,5498,1.0,0.478,0.661595656168128,
5499,2.04,5499,1.0,-1.04,-0.728145643694565,
5500,0.8057,5500,0.0,-0.8057,-0.897607932228765,
5501,1.198,5501,2.0,0.802,0.732733350957912,
5502,1.225,5502,2.0,0.775,0.70021862475157,
5503,1.222,5503,5.0,3.778,3.41764028813979,
5504,0.7974,5504,0.0,-0.7974,-0.892972563968233,
5505,1.201,5505,0.0,-1.201,-1.0959014554238,
5506,1.068,5506,4.0,2.932,2.83712414395981,
5507,1.051,5507,2.7777777777777800,1.72677777777778,1.68436067366768,
5508,0.8936,5508,0.0,-0.8936,-0.945304183847718,
5509,0.5537,5509,0.0,-0.5537,-0.744110206891425,
5510,1.16,5510,6.25,5.09,4.73,
5511,0.5625,5511,0.0,-0.5625,-0.75,
5512,0.4973,5512,4.0,3.5027,4.966994884858,
5513,2.045,5513,0.0,-2.045,-1.43003496460751,
5514,0.9263,5514,1.0,0.0737,0.0765758199570488,
5515,1.201,5515,0.0,-1.201,-1.0959014554238,
5516,0.984,5516,0.0,-0.984,-0.99196774141098,
5517,1.225,5517,1.0,-0.225,-0.203289278153682,
5518,0.5103,5518,2.0,1.4897,2.08538398311795,
5519,0.498,5519,0.0,-0.498,-0.705691150575094,
5520,1.198,5520,0.0,-1.198,-1.09453186340097,
5521,1.207,5521,3.125,1.918,1.746,
5522,0.5776,5522,0.0,-0.5776,-0.76,
5523,0.881,5523,1.0,0.119,0.126782411223666,
5524,0.604,5524,0.0,-0.604,-0.777174369109018,
5525,0.5444,5525,0.0,-0.5444,-0.737834669827869,
5526,1.212,5526,0.0,-1.212,-1.10090871556183,
5527,0.4946,5527,2.0,1.5054,2.14054743178548,
5528,1.211,5528,0.0,-1.211,-1.10045445157898,
5529,0.556,5529,1.0,0.444,0.59545037667226,
5530,1.222,5530,0.0,-1.222,-1.10544108843484,
5531,2.047,5531,1.5151515151515200,-0.53184848484848,-0.371731192595434,
5532,0.5786,5532,0.0,-0.5786,-0.760657610229465,
5533,1.006,5533,0.0,-1.006,-1.00299551344959,
5534,0.86,5534,0.0,-0.86,-0.92736184954957,
5535,2.041,5535,3.0,0.959,0.671269793538921,
5536,0.6772,5536,0.0,-0.6772,-0.822921624457639,
5537,1.158,5537,0.0,-1.158,-1.07610408418517,
5538,0.4722,5538,0.0,-0.4722,-0.687168101704379,
5539,1.096,5539,0.0,-1.096,-1.04690018626419,
5540,0.63,5540,0.0,-0.63,-0.793725393319377,
5541,1.006,5541,1.0,-0.006,-0.00598208059711483,
5542,1.149,5542,1.0,-0.149,-0.139003665948364,
5543,1.213,5543,2.0,0.787,0.714569264176576,
5544,1.196,5544,0.0,-1.196,-1.09361784915939,
5545,0.71,5545,0.0,-0.71,-0.842614977317636,
5546,1.208,5546,0.0,-1.208,-1.09909053312273,
5547,0.4917,5547,1.8518518518518500,1.36015185185185,1.93971218063336,
5548,1.216,5548,0.0,-1.216,-1.10272390016722,
5549,0.889,5549,0.0,-0.889,-0.942867965305853,
5550,1.199,5550,0.0,-1.199,-1.09498858441538,
5551,0.5366,5551,4.651162790697680,4.11456279069768,5.61692157445034,
5552,0.532,5552,1.0,0.468,0.641637941615286,
5553,0.624,5553,0.0,-0.624,-0.78993670632526,
5554,1.183,5554,1.0,-0.183,-0.16825141192938,
5555,1.195,5555,1.0,-0.195,-0.178381847961076,
5556,1.117,5556,0.0,-1.117,-1.05688220724923,
5557,0.5107,5557,0.0,-0.5107,-0.714632772828115,
5558,2.125,5558,0.0,-2.125,-1.45773797371133,
5559,0.783,5559,0.0,-0.783,-0.884872872225158,
5560,1.225,5560,0.0,-1.225,-1.10679718105893,
5561,0.8984,5561,0.0,-0.8984,-0.947839648885823,
5562,1.189,5562,0.0,-1.189,-1.09041276588272,
5563,1.1,5563,0.0,-1.1,-1.0,
5564,0.7534,5564,0.0,-0.7534,-0.867986175005109,
5565,1.217,5565,0.0,-1.217,-1.10317722964173,
5566,1.207,5566,1.0,-0.207,-0.188415536116869,
5567,0.6084,5567,0.0,-0.6084,-0.78,
5568,0.704,5568,0.0,-0.704,-0.839047078536121,
5569,1.077,5569,0.0,-1.077,-1.03778610512957,
5570,0.6274,5570,2.0,1.3726,1.73289296000601,
5571,0.4922,5571,0.0,-0.4922,-0.701569668671615,
5572,0.5117,5572,0.0,-0.5117,-0.715332090710322,
5573,1.116,5573,1.0,-0.116,-0.109805954621099,
5574,3.955,5574,3.0,-0.955,-0.480208814672327,
5575,0.5815,5575,0.0,-0.5815,-0.762561472931855,
5576,0.664,5576,0.0,-0.664,-0.814861951498534,
5577,0.756,5577,0.0,-0.756,-0.869482604771366,
5578,0.6396,5578,0.0,-0.6396,-0.799749960925288,
5579,0.737,5579,0.0,-0.737,-0.85848704125339,
5580,1.102,5580,1.0,-0.102,-0.0971648924969214,
5581,0.5537,5581,0.0,-0.5537,-0.744110206891425,
5582,3.955,5582,2.0,-1.955,-0.983045269826596,
5583,0.6333,5583,1.0,0.3667,0.460793310811011,
5584,1.171,5584,0.0,-1.171,-1.0821275340735,
5585,1.213,5585,0.0,-1.213,-1.10136279218067,
5586,1.196,5586,1.0,-0.196,-0.179221654210066,
5587,2.043,5587,3.0,0.957,0.669541890856976,
5588,0.5503,5588,0.0,-0.5503,-0.741822081094921,
5589,1.225,5589,0.0,-1.225,-1.10679718105893,
5590,1.12,5590,0.0,-1.12,-1.05830052442584,
5591,1.159,5591,5.357142857142860,4.19814285714286,3.89955899466502,
5592,1.201,5592,1.0,-0.201,-0.183410651573841,
5593,1.156,5593,0.0,-1.156,-1.07517440445725,
5594,0.48,5594,0.0,-0.48,-0.692820323027551,
5595,1.202,5595,1.4084507042253500,0.20645070422535,0.188305989866458,
5596,1.204,5596,2.0,0.796,0.725437203493607,
5597,0.8774,5597,1.0204081632653100,0.14300816326531,0.152672920644446,
5598,0.7686,5598,1.0,0.2314,0.263944832943111,
5599,0.756,5599,0.0,-0.756,-0.869482604771366,
5600,1.071,5600,0.0,-1.071,-1.03489129863962,
5601,1.202,5601,0.0,-1.202,-1.09635760589326,
5602,2.041,5602,1.0,-1.041,-0.72866721071326,
5603,0.704,5603,1.0,0.296,0.352781158020869,
5604,1.228,5604,0.0,-1.228,-1.10815161417561,
5605,0.5107,5605,1.0,0.4893,0.684687322782057,
5606,2.04,5606,1.1363636363636400,-0.90363636363636,-0.632672001601744,
5607,0.4668,5607,0.0,-0.4668,-0.683227634101549,
5608,0.908,5608,0.0,-0.908,-0.952890339965728,
5609,1.23,5609,0.0,-1.23,-1.10905365064094,
5610,0.632,5610,0.0,-0.632,-0.794984276574072,
5611,0.5317,5611,0.0,-0.5317,-0.729177618965366,
5612,0.7646,5612,0.0,-0.7646,-0.874414089547967,
5613,1.262,5613,2.0,0.738,0.656941479711436,
5614,1.226,5614,1.0,-0.226,-0.204109493054526,
5615,0.779,5615,2.0,1.221,1.38339733626575,
5616,1.201,5616,0.0,-1.201,-1.0959014554238,
5617,0.5864,5617,0.0,-0.5864,-0.765767588763066,
5618,1.224,5618,0.0,-1.224,-1.10634533487515,
5619,0.504,5619,1.6949152542372900,1.19091525423729,1.67751182356623,
5620,0.5347,5620,0.0,-0.5347,-0.731231837381278,
5621,0.899,5621,1.0,0.101,0.106522543530989,
5622,0.556,5622,0.0,-0.556,-0.74565407529229,
5623,1.209,5623,0.0,-1.209,-1.09954536059228,
5624,0.6772,5624,0.0,-0.6772,-0.822921624457639,
5625,0.4722,5625,0.0,-0.4722,-0.687168101704379,
5626,0.7246,5626,0.0,-0.7246,-0.851234397801217,
5627,1.197,5627,1.0,-0.197,-0.180060789883492,
5628,0.4773,5628,2.0,1.5227,2.2040357294637,
5629,1.011,5629,1.0,-0.011,-0.0109399945932933,
5630,0.726,5630,0.0,-0.726,-0.852056336165632,
5631,0.6006,5631,0.0,-0.6006,-0.774983870799903,
5632,0.5034,5632,0.0,-0.5034,-0.70950687100267,
5633,0.5156,5633,0.0,-0.5156,-0.71805292284065,
5634,0.862,5634,0.0,-0.862,-0.928439551074813,
5635,1.131,5635,1.0,-0.131,-0.123179941412559,
5636,1.222,5636,0.0,-1.222,-1.10544108843484,
5637,1.185,5637,1.0,-0.185,-0.169946628504611,
5638,0.749,5638,2.8985507246376800,2.14955072463768,2.48374376049763,
5639,1.228,5639,1.0,-0.228,-0.205748019570064,
5640,1.206,5640,0.0,-1.206,-1.09818031306339,
5641,0.756,5641,0.0,-0.756,-0.869482604771366,
5642,0.9297,5642,0.0,-0.9297,-0.964209520799292,
5643,1.227,5643,2.564102564102560,1.33710256410256,1.20709774961383,
5644,0.6772,5644,0.0,-0.6772,-0.822921624457639,
5645,1.114,5645,1.0,-0.114,-0.108009574680309,
5646,0.5537,5646,0.0,-0.5537,-0.744110206891425,
5647,2.041,5647,2.4390243902439000,0.3980243902439,0.278604536248673,
5648,0.6704,5648,0.0,-0.6704,-0.818779579618349,
5649,0.5405,5649,0.0,-0.5405,-0.735187051028512,
5650,1.23,5650,0.0,-1.23,-1.10905365064094,
5651,0.5107,5651,0.0,-0.5107,-0.714632772828115,
5652,0.5347,5652,0.0,-0.5347,-0.731231837381278,
5653,1.211,5653,0.0,-1.211,-1.10045445157898,
5654,0.6743,5654,1.0,0.3257,0.396635131518252,
5655,1.209,5655,0.0,-1.209,-1.09954536059228,
5656,0.48,5656,0.0,-0.48,-0.692820323027551,
5657,1.034,5657,1.0,-0.034,-0.033436333450068,
5658,1.21,5658,1.0,-0.21,-0.190909090909091,
5659,0.6763,5659,1.0,0.3237,0.393616237497899,
5660,0.9863,5660,5.0,4.0137,4.04147960860208,
5661,1.214,5661,1.0,-0.214,-0.194224686883665,
5662,0.5317,5662,10.0,9.4683,12.9849021057923,
5663,1.199,5663,0.0,-1.199,-1.09498858441538,
5664,0.5854,5664,0.0,-0.5854,-0.765114370535543,
5665,0.4917,5665,0.0,-0.4917,-0.701213234330328,
5666,0.562,5666,0.0,-0.562,-0.749666592559652,
5667,1.21,5667,1.0,-0.21,-0.190909090909091,
5668,1.25,5668,1.0,-0.25,-0.223606797749979,
5669,0.509,5669,0.0,-0.509,-0.713442359269479,
5670,0.5586,5670,0.0,-0.5586,-0.747395477642192,
5671,1.209,5671,2.0,0.791,0.719388238402391,
5672,1.0,5672,0.0,-1.0,-1.0,
5673,1.226,5673,0.0,-1.226,-1.10724884285331,
5674,0.856,5674,0.0,-0.856,-0.92520268049763,
5675,1.199,5675,0.0,-1.199,-1.09498858441538,
5676,0.8804,5676,0.0,-0.8804,-0.938296328459192,
5677,1.201,5677,0.0,-1.201,-1.0959014554238,
5678,4.082,5678,0.0,-4.082,-2.02039600078796,
5679,1.202,5679,1.0,-0.202,-0.184246452903859,
5680,0.5635,5680,0.0,-0.5635,-0.750666370633453,
5681,0.8457,5681,1.0,0.1543,0.167786788188602,
5682,0.562,5682,0.0,-0.562,-0.749666592559652,
5683,0.5283,5683,0.0,-0.5283,-0.726842486375143,
5684,1.269,5684,0.0,-1.269,-1.12649900133112,
5685,1.23,5685,1.0,-0.23,-0.207384015973509,
5686,1.204,5686,3.0,1.796,1.63679047421422,
5687,4.062,5687,0.0,-4.062,-2.01544039852336,
5688,1.226,5688,1.0,-0.226,-0.204109493054526,
5689,0.867,5689,1.0,0.133,0.142837451270955,
5690,0.9653,5690,0.0,-0.9653,-0.982496819333274,
5691,2.477,5691,0.0,-2.477,-1.57384878562078,
5692,1.085,5692,0.0,-1.085,-1.04163333279998,
5693,1.197,5693,0.0,-1.197,-1.09407495172863,
5694,1.208,5694,0.0,-1.208,-1.09909053312273,
5695,0.8936,5695,1.7241379310344800,0.83053793103448,0.878593309144048,
5696,1.227,5696,1.0,-0.227,-0.204929073145747,
5697,1.222,5697,2.0,0.778,0.703791462195012,
5698,1.227,5698,1.0,-0.227,-0.204929073145747,
5699,1.215,5699,3.125,1.910,1.733,
5700,1.2,5700,0.0,-1.2,-1.1,
5701,1.18,5701,0.0,-1.18,-1.08627804912002,
5702,1.122,5702,0.0,-1.122,-1.05924501414923,
5703,0.7646,5703,0.0,-0.7646,-0.874414089547967,
5704,1.217,5704,1.0,-0.217,-0.196704567651812,
5705,0.7124,5705,0.0,-0.7124,-0.844037913840368,
5706,0.702,5706,0.0,-0.702,-0.837854402626137,
5707,1.208,5707,0.0,-1.208,-1.09909053312273,
5708,1.202,5708,0.0,-1.202,-1.09635760589326,
5709,1.051,5709,0.0,-1.051,-1.02518291050914,
5710,1.204,5710,3.0,1.796,1.63679047421422,
5711,1.2,5711,1.0,-0.2,-0.2,
5712,0.5317,5712,0.0,-0.5317,-0.729177618965366,
5713,0.6045,5713,2.0,1.3955,1.79486458405736,
5714,0.5176,5714,0.0,-0.5176,-0.719444229944198,
5715,1.197,5715,1.0,-0.197,-0.180060789883492,
5716,1.201,5716,0.0,-1.201,-1.0959014554238,
5717,1.201,5717,1.0,-0.201,-0.183410651573841,
5718,1.078,5718,0.0,-1.078,-1.03826778819339,
5719,1.22,5719,3.846153846153850,2.62615384615385,2.37760797683968,
5720,2.045,5720,2.0,-0.045,-0.031467762057378,
5721,0.5063,5721,0.0,-0.5063,-0.711547609088809,
5722,0.5474,5722,1.0,0.4526,0.61173334353718,
5723,0.505,5723,0.0,-0.505,-0.710633520177595,
5724,0.5625,5724,0.0,-0.5625,-0.75,
5725,1.213,5725,0.0,-1.213,-1.10136279218067,
5726,1.219,5726,0.0,-1.219,-1.10408333018844,
5727,1.226,5727,2.0,0.774,0.699029856744261,
5728,0.761,5728,1.0,0.239,0.273971616742596,
5729,0.5156,5729,0.0,-0.5156,-0.71805292284065,
5730,1.07,5730,0.0,-1.07,-1.03440804327886,
5731,1.197,5731,1.6666666666666700,0.46966666666667,0.429281984679935,
5732,0.764,5732,0.0,-0.764,-0.874070935336486,
5733,0.639,5733,0.0,-0.639,-0.799374755668454,
5734,1.284,5734,0.0,-1.284,-1.13313723793722,
5735,2.045,5735,1.0,-1.045,-0.730751363332444,
5736,0.6553,5736,1.0,0.3447,0.425815238603708,
5737,0.4849,5737,1.0,0.5151,0.739716758398928,
5738,0.7173,5738,0.0,-0.7173,-0.846935652809586,
5739,1.218,5739,4.0,2.782,2.52077150855804,
5740,0.6504,5740,1.0,0.3496,0.433492070462369,
5741,1.195,5741,0.0,-1.195,-1.09316055545377,
5742,0.5044,5742,1.0,0.4956,0.697820556407793,
5743,0.9097,5743,0.0,-0.9097,-0.953781945729735,
5744,0.483,5744,1.0,0.517,0.743904143516623,
5745,2.047,5745,1.0,-1.047,-0.731792173401229,
5746,0.584,5746,1.0526315789473700,0.46863157894737,0.613232448255695,
5747,0.8984,5747,0.0,-0.8984,-0.947839648885823,
5748,0.6665,5748,0.0,-0.6665,-0.816394512475433,
5749,1.008,5749,1.0,-0.008,-0.00796819072889596,
5750,0.524,5750,1.0,0.476,0.65756896715469,
5751,0.5864,5751,1.0,0.4136,0.54011165537586,
5752,1.262,5752,0.0,-1.262,-1.12338773359869,
5753,0.5366,5753,0.0,-0.5366,-0.732529862872498,
5754,1.206,5754,2.0,0.794,0.723014235963789,
5755,0.7974,5755,1.0,0.2026,0.226882670504093,
5756,0.5537,5756,2.0,1.4463,1.943663702776,
5757,0.661,5757,0.0,-0.661,-0.813019064967114,
5758,0.4844,5758,0.0,-0.4844,-0.695988505652213,
5759,1.212,5759,0.0,-1.212,-1.10090871556183,
5760,0.6235,5760,0.0,-0.6235,-0.789620161849987,
5761,0.678,5761,1.0,0.322,0.391057864883594,
5762,1.21,5762,8.333333333333330,7.12333333333333,6.47575757575757,
5763,1.204,5763,1.0,-0.204,-0.185916067227005,
5764,0.486,5764,0.0,-0.486,-0.697137002317335,
